id,roads,slope,urban,herbaceous_crop,tree_crop,ag_forestry,forest,scler_trans,soil,prov,dema,warrens
77378,1.02197199390178,3.00286746997277,0.01,0.42,0.57,0,0,0,3552.41701768145,Albacete,11,28
71279,1.99820833545844,2.82744128130896,0,0.92,0,0.08,0,0,2729,Albacete,11,0
78252,0.436684702821458,3.817062354592,0,0.33,0,0.03,0.64,0,1032.47721649796,Albacete,11,0
78251,2.36807466084906,5.34137666988499,0,0.23,0.05,0.48,0.24,0,1055,Albacete,11,0
78250,0.799815155725449,5.06258932780169,0,0.16,0,0.81,0.03,0,1148.15567972495,Albacete,11,12
76212,2.01088781086951,3.79362870494989,0,0.43,0,0.57,0,0,3485.69311419894,Albacete,11,0
76211,0.129060218231272,2.61540816073225,0.07,0.29,0,0.64,0,0,3624.38314082484,Albacete,11,0
74181,1.61855638918041,5.42513086790669,0,0,0,0.7,0.19,0,1569,Albacete,11,0
74180,0.458961222755861,7.50908815730643,0,0,0,0.85,0,0.15,1529.5880178436,Albacete,11,0
72149,0.661620677320156,3.37587608261922,0,1,0,0,0,0,1466.22531607493,Albacete,11,1
72150,1.47796163142455,6.62715229701376,0.06,0.72,0.22,0,0,0,1581.44381559293,Albacete,11,13
70119,2.31699165440772,3.81802261669788,0,0,0,0.45,0.26,0.29,739,Albacete,11,0
68087,1.11545551066699,2.21426917172629,0,1,0,0,0,0,3359.46071338034,Albacete,11,0
68086,1.18669018341096,3.49840493856335,0,1,0,0,0,0,3682.17276372564,Albacete,11,2
61701,0.334861240729279,4.78502171484345,0.16,0.7,0,0,0.14,0,1320.17749163235,Albacete,11,6
61700,1.66280380261392,3.43604355246658,0.04,0.45,0.51,0,0,0,1845.97943017962,Albacete,11,0
59668,0.248628806390296,10.0327946452925,0.02,0.33,0,0.65,0,0,3609.85298468247,Albacete,11,1
59667,2.54599905031166,4.06704559244127,0.52,0.38,0,0.1,0,0,3611,Albacete,11,3
77960,1.79491632833081,4.05242103999457,0,0.2,0.36,0.22,0.22,0,1417.96926453402,Albacete,11,3
77959,1.19692168947045,8.1758429285107,0,0.1,0,0.35,0.3,0.25,1459.03724945541,Albacete,11,5
75921,2.32623144324623,3.79260906847769,0.17,0.8,0,0.03,0,0,3961,Albacete,11,0
75922,0,1.05832744240761,0.44,0.48,0,0.08,0,0,3779.98212700596,Albacete,11,0
73891,0.585279534854971,5.61827234762746,0,0,0,0.55,0.09,0.09,1268.96296483577,Albacete,11,0
73890,2.95157400052444,6.50984546404986,0,0,0,0.3,0,0.7,1938.26833485795,Albacete,11,0
71859,2.07928141422294,5.41746630764459,0,0.43,0.02,0.25,0,0.3,1638,Albacete,11,13
69829,3.63453307410425,3.74799954084942,0.06,0.09,0,0.56,0,0.29,1444.04735975378,Albacete,11,0
67796,2.30014795549639,2.94921569526852,0,0.59,0,0,0.41,0,3567.8307868157,Albacete,11,1
65764,1.99927639849513,3.01220269238514,0,0.33,0.17,0.41,0,0.09,3599.64500397651,Albacete,11,0
63731,2.21742368631101,5.28451249486189,0,0.33,0,0,0.13,0.54,2958,Albacete,11,0
63730,3.37594302422058,7.27731497661724,0.05,0.72,0,0,0.17,0.06,2135.72349094787,Albacete,11,3
76793,1.45703608432546,3.69430212966398,0,0.6,0,0.16,0,0.24,2562.97888610174,Albacete,11,4
70409,2.09714071001053,3.93705079611858,0,0,0,0,0.21,0.79,1350.93445052772,Albacete,11,0
76794,1.22016323659924,4.18318354240079,0,1,0,0,0,0,2512.3253704784,Albacete,11,3
78840,0,3.2553616642952,0.08,0.39,0,0.53,0,0,3595.1534060643,Albacete,11,0
68377,2.30405353480703,1.93257610361371,0,0.95,0,0.05,0,0,3947,Albacete,11,0
66344,2.03569064030767,4.97118025801657,0,0.15,0.23,0.56,0,0.06,2196.24950875967,Albacete,11,2
64312,2.24641096475108,5.4180412068839,0,0.99,0,0,0,0.01,3333.61358897327,Albacete,11,1
62280,1.99885684214982,3.83323871505073,0.23,0.26,0.51,0,0,0,1897.15328391505,Albacete,11,3
60249,1.91531699014484,9.75485346583594,0.42,0.06,0,0.13,0.39,0,2633,Albacete,11,0
60250,1.46137844753343,4.94358236172581,0.05,0.14,0,0.81,0,0,2726.84655975291,Albacete,11,0
60266,0.856966385520258,5.56506123322016,0,0.54,0,0.4,0,0.06,2056.88810178652,Albacete,11,2
78543,2.82234621984537,4.74573473101007,0,0.97,0,0,0.03,0,912.215141871636,Albacete,11,0
78542,2.36705502843014,4.25550148535323,0,0.73,0,0.02,0.25,0,1095.99105039321,Albacete,11,0
76503,1.18853998535744,4.78804329584579,0,1,0,0,0,0,2545,Albacete,11,10
76502,1.7737267596454,4.31233853244383,0,0.74,0,0.02,0,0.24,2421.38966962742,Albacete,11,0
74471,2.92034252338726,5.70252872888572,0,0.02,0,0.67,0,0.31,1678.17315626182,Albacete,11,0
72440,6.68570025573467,6.15168391145572,0.22,0.68,0.1,0,0,0,1009.23018417426,Albacete,11,17
72439,0.075696671977536,4.620805133824,0.01,0.22,0.47,0,0,0.3,845,Albacete,11,0
66054,3.36213978534235,5.40687382255924,0,0.27,0.31,0.35,0,0.07,2471.98792534733,Albacete,11,4
64021,1.04278101535445,5.00987216847146,0,0.91,0,0,0.09,0,3046.1622415137,Albacete,11,2
64022,1.25754053544954,3.17729476031049,0,1,0,0,0,0,3003.25802836645,Albacete,11,2
61991,0,6.79451660090877,0.03,0.61,0,0.19,0.17,0,395,Albacete,11,4
61990,1.99873092775333,8.38790017717408,0.18,0.1,0.72,0,0,0,1892.65394677011,Albacete,11,15
59959,1.49300138118196,7.32248379076095,0.19,0.09,0,0.6,0,0.12,3390.53290479546,Albacete,11,0
59958,0.877675966984512,5.17197222180209,0.33,0.31,0,0.2,0,0.16,3193.55201697143,Albacete,11,1
62860,3.3768923895054,5.76858415769122,0.34,0.66,0,0,0,0,2058.76402480834,Albacete,11,15
60831,1.93756297910359,5.23978751317183,0.31,0.6,0,0.09,0,0,1777,Albacete,11,5
60830,2.0282140707461,6.12851396871974,0.03,0.84,0,0.01,0,0.12,2035.86482692378,Albacete,11,0
58795,0.225477273707851,14.2056902361006,0.08,0.92,0,0,0,0,4629.20295000014,Albacete,11,11
77085,0.190816162376068,4.96991354060375,0.19,0.81,0,0,0,0,1832,Albacete,11,0
77084,2.22425415817942,4.27050296970585,0.02,0.85,0,0.06,0,0.07,2544.99884815899,Albacete,11,0
75051,4.76317215168486,4.75944348877555,0.15,0.39,0,0.46,0,0,2179.57375607308,Albacete,11,0
73020,2.09236012579172,4.38077211647721,0,0.44,0.21,0,0,0.35,3064.7213222027,Albacete,11,0
70989,2.00181946123507,2.67870001534493,0,0.98,0,0,0,0.02,3383.12740614259,Albacete,11,10
68959,0.118769874547344,2.39335309796863,0,0.93,0,0,0,0.07,1957,Albacete,11,0
68958,4.6573587053407,3.44734351883041,0.05,0.64,0.09,0.22,0,0,2169.28722853908,Albacete,11,0
66925,2.05847155036793,5.87159947306845,0,0.3,0,0.26,0,0.44,1283.16521219502,Albacete,11,1
66924,0,12.1713374202902,0,0.65,0,0.02,0,0.33,1126.74722269193,Albacete,11,1
64893,1.43210698448931,7.12047310236603,0.27,0.34,0,0.21,0.18,0,3015,Albacete,11,2
64894,1.3607976040595,8.24237090115896,0.01,0.88,0,0.03,0,0.08,3037.62737690541,Albacete,11,23
58510,0.298173163090328,4.54442461755346,0.1,0.84,0,0,0,0.06,2971.61173489618,Albacete,11,0
74761,2.04553217748397,4.53593165590115,0,0.03,0,0.64,0.03,0.3,2073,Albacete,11,0
72730,2.31030733453886,2.88950656807144,0,0.64,0.21,0,0,0.15,1454.47761199134,Albacete,11,21
70699,2.03074533598504,3.88780111272856,0,0.28,0,0,0,0.72,3564,Albacete,11,16
68668,1.81476003140389,2.40552305585469,0,0.9,0,0.1,0,0,3386.7869064714,Albacete,11,2
68667,0.484958244933388,3.71916016511781,0,0.45,0,0.55,0,0,3567.27529937508,Albacete,11,4
66635,0.171496852141575,4.08096158422273,0,0.44,0,0,0,0.56,1208,Albacete,11,0
66634,1.88643334332503,3.62788619955726,0,0.39,0.1,0.33,0,0.18,1199.04273626292,Albacete,11,2
73601,3.99638658030636,6.55572487801934,0,0.16,0,0.34,0.01,0.4,1186,Albacete,11,1
73600,0.30977691166765,6.90128492910741,0,0.19,0,0.18,0,0.63,2051.27215370648,Albacete,11,0
64603,2.74764829419992,5.55055741826289,0.12,0.45,0,0,0.14,0.29,3053.38587655986,Albacete,11,0
64602,0.63810623822244,6.62125669552577,0,0.76,0,0,0.16,0.08,3419.62517123665,Albacete,11,1
71569,2.05591645634207,4.36356776384261,0,0.77,0.12,0.11,0,0,2492.67433882183,Albacete,11,0
62570,2.5887236034261,2.79638748270955,0.31,0.67,0.02,0,0,0,1913.42506328503,Albacete,11,5
60540,2.49916419756787,3.98167579582813,0.23,0.47,0,0.3,0,0,2577.16932810024,Albacete,11,2
69539,3.52810894222464,4.48388587427735,0.21,0.04,0,0.74,0,0.01,1639,Albacete,11,1
67505,1.84488433839683,2.84705057515568,0,0.87,0,0,0.01,0.12,2000.359133281,Albacete,11,0
67506,0.419195445650666,2.06752851831494,0,0.54,0,0,0.46,0,2206.9867237897,Albacete,11,0
65474,3.23130885875056,4.07555367670567,0,0.67,0,0.33,0,0,3911.4544825632,Albacete,11,0
63440,2.40220613931088,3.76915895597963,0.12,0.47,0,0,0,0.41,2487.19450443596,Albacete,11,2
59130,1.28055599290702,7.05302052382525,0.41,0,0.14,0,0,0.45,669.256239923593,Albacete,15,32
59708,0.0299807462729868,9.22762822833928,0,0.08,0.25,0.45,0,0.22,1024.98259716152,Albacete,15,1
59704,0,4.15364966524065,0.19,0,0,0.3,0,0.51,992.305368804712,Albacete,15,0
61757,0,2.42906180769205,0,0.71,0,0.29,0,0,1969.06627334149,Albacete,15,0
59707,0.922660864114554,11.6746640026015,0.17,0,0,0.81,0,0.02,813,Albacete,15,25
61756,3.91314825154375,6.03425918444405,0.2,0.66,0,0,0,0.14,1132.05560532932,Albacete,15,2
59706,1.78932668991526,6.91380572450508,0.03,0,0,0.97,0,0,598.920767657304,Albacete,15,4
59713,2.30862355966578,20.302958969511,0,0,0.22,0,0,0.78,813,Albacete,15,0
59712,1.09850646188221,6.74788232744104,0,0.05,0.34,0,0,0.61,640.124206673455,Albacete,15,12
59714,0.989253492031396,16.379523275601,0,0.11,0.01,0,0,0.88,892.349726003781,Albacete,15,0
59421,3.44326608630232,6.15491722091719,0,0,0.21,0.77,0,0.02,700.68860520458,Albacete,15,44
59420,0.762699214391138,6.7141871093238,0,0,0.25,0.11,0,0.64,1090.49477989859,Albacete,15,2
59422,1.21391406858979,7.53108388643221,0,0,0.18,0.52,0,0.3,668.453434582468,Albacete,15,29
59417,0.282868535112799,3.96805881238459,0.08,0.04,0,0,0,0.88,601.486180531648,Albacete,15,1
59419,1.33496241315212,6.84571937384037,0,0.57,0.21,0,0,0.22,1135.87160037266,Albacete,15,23
59418,1.49510772577384,4.6684447582421,0.08,0.21,0.14,0,0,0.57,657.206991738326,Albacete,15,9
61461,1.41397098058558,4.36542554872954,0,0.03,0.85,0.09,0,0.03,2172,Albacete,15,13
61460,0.408114552584244,4.13663608309025,0,0.12,0.78,0.1,0,0,2393.24534879842,Albacete,15,0
61462,0.159448085530264,3.99677841509976,0,0.59,0.23,0,0.16,0.02,1999.64222156018,Albacete,15,5
60296,1.3224204069646,5.6178567984861,0,0.59,0,0.36,0,0.05,1415.20350897858,Albacete,15,6
60295,2.07240042294673,7.08613710032875,0,0.13,0,0.33,0,0.54,1525,Albacete,15,53
62341,1.07574474462693,4.02157110173112,0,0.42,0.02,0,0.05,0.51,961.396807264112,Albacete,15,0
62340,1.16134257519771,5.66579978692745,0,0.01,0.21,0,0.27,0.51,746.97275964073,Albacete,15,0
60281,2.32663312999778,5.52755493273698,0.16,0.24,0.39,0.19,0,0.02,1218,Albacete,15,18
60280,0.707023494279597,5.22928575483879,0.04,0.17,0.28,0.06,0,0.45,1366.69093301437,Albacete,15,2
60282,0.320667705933089,4.22303544293459,0.02,0,0.79,0.07,0,0.12,1300.47861678639,Albacete,15,4
59996,1.20216650882158,12.6023155816113,0,0,0.22,0.75,0,0.03,994.838153015658,Albacete,15,9
59993,1.07279703275078,7.92681317009035,0.01,0.37,0.23,0.03,0,0.36,1250.68371060829,Albacete,15,1
59992,0.975636295509922,3.59609612794831,0.08,0,0.52,0.4,0,0,1071.94586355585,Albacete,15,10
59995,2.0769714507364,8.30489119398977,0.02,0,0,0.98,0,0,953.293571564779,Albacete,15,19
59994,3.21267961197035,5.38206356239329,0.24,0.22,0.1,0.44,0,0,1219.67449617163,Albacete,15,22
62047,2.24552350946944,9.24495058375672,0,0.72,0.17,0,0.11,0,454,Albacete,15,7
62046,0.0939554386533101,5.51484864852391,0.01,0.56,0.43,0,0,0,2495.37015263036,Albacete,15,0
60005,0.440706496831699,8.21203157855914,0,0.91,0,0.05,0,0.04,1563.38584522748,Albacete,15,23
60004,1.87182627675016,14.987839001623,0,0.39,0,0,0,0.61,1000.67525169919,Albacete,15,54
62049,2.03706739109569,9.13010551851453,0,0.18,0,0,0.23,0.59,774,Albacete,15,0
62048,2.01445948504419,5.96995365683719,0,0.38,0,0,0.27,0.35,487.366139182049,Albacete,15,0
62050,1.86609990994473,9.98055568558897,0,0,0,0,0.34,0.66,784.843978126739,Albacete,15,5
62922,0.671664849595901,5.31925393420875,0,0.24,0.34,0.13,0,0.29,1081.43769193122,Albacete,15,0
60569,1.06600963790024,3.44837587360832,0,0,0.79,0.21,0,0,1274.17603093915,Albacete,15,3
60568,1.01947573590667,4.60572495520262,0,0,0.42,0.4,0.18,0,1166.74030990682,Albacete,15,7
60570,0.469762518183413,4.48528512275445,0.01,0,0.52,0.14,0,0.33,1279.92808888256,Albacete,15,1
60586,0.103325778909091,3.3581022284925,0,0.51,0,0.47,0,0.02,1564.84106403676,Albacete,15,19
62632,1.72554274066096,5.55440285544363,0,0.83,0,0,0,0.17,1178.22942010848,Albacete,15,0
62631,3.24071670339782,4.44345790598666,0,0.99,0,0,0,0.01,1263,Albacete,15,2
36541,0.580457263818704,6.95146184392653,0.68,0.28,0,0,0.04,0,2037.53886009567,Guadalajara,23,0
35673,9.53937826573702,6.35677705322355,0,0.1,0,0,0.9,0,1348,Guadalajara,23,0
35672,0,2.07916452363133,0,0.85,0,0,0.15,0,1378.45407590427,Guadalajara,23,0
36252,1.12004388917022,11.0906214221586,0.01,0.67,0,0,0.32,0,1776.70515580877,Guadalajara,23,0
36251,2.10933696458555,12.2622342207397,0.04,0.57,0,0,0.39,0,1762,Guadalajara,23,0
35963,0.202444971571768,3.01682723773482,0,0.73,0,0,0.27,0,1468.22336775164,Guadalajara,23,0
35962,3.88558142829609,6.12586314424654,0,0.36,0,0,0.64,0,1464.72269939402,Guadalajara,23,0
34805,1.37316686732875,8.02303941320253,0,0.29,0,0,0.71,0,961.62635071193,Guadalajara,25,0
34807,0.464014739544681,4.59066136782022,0.08,0.1,0,0.18,0.64,0,1152.88069987381,Guadalajara,25,0
34806,9.69621792988482,6.5932924005835,0.12,0.42,0,0,0.28,0.18,981.572564412172,Guadalajara,25,1
30467,8.23581520728306,3.68524507219517,0.05,0.95,0,0,0,0,2167,Guadalajara,25,0
30466,5.22625128805332,1.8180832336775,0.62,0.38,0,0,0,0,1734.37242438087,Guadalajara,25,0
34517,5.45110407057339,9.42035664647605,0.02,0.28,0,0.25,0.38,0.07,839,Guadalajara,25,5
34516,0,32.6339165168202,0,0.67,0,0,0.21,0.12,920.509468387641,Guadalajara,25,0
34518,0.799295861803254,6.44967399229511,0,0.42,0,0.01,0.57,0,859.023947203608,Guadalajara,25,1
32492,5.04526988267687,7.87093965205072,0.42,0.35,0,0,0,0.23,1348.43818142671,Guadalajara,25,0
32491,0.0314753613375734,7.66370430745577,1,0,0,0,0,0,1386.94321467611,Guadalajara,25,0
32487,0,9.69106544418768,0.53,0.21,0,0,0,0.26,1615.37075222186,Guadalajara,25,3
30461,1.88614167781815,10.1532973778809,0.28,0.65,0,0.07,0,0,1946,Guadalajara,25,14
32486,0,4.56958182291551,0.2,0.8,0,0,0,0,1948.76262622931,Guadalajara,25,17
30460,1.47418186644153,10.2601697890457,0.01,0.37,0,0.62,0,0,1264.36562389242,Guadalajara,25,7
30463,0.0970307849701972,9.27289449096825,0.65,0.33,0,0.02,0,0,2011,Guadalajara,25,4
30462,0.897388728333396,3.97580793455615,0.6,0.4,0,0,0,0,1952.77891907529,Guadalajara,25,25
30459,0.236915575304001,13.7187843207948,0,0.64,0,0.36,0,0,1185,Guadalajara,25,4
35095,4.21182814510254,5.82468512689653,0,0.47,0,0,0.51,0.02,1076,Guadalajara,25,2
35094,1.48926748008271,11.278181843352,0,0.44,0,0,0.15,0.41,1828.39495463371,Guadalajara,25,1
33068,1.87110721217057,7.42349302820455,0,1,0,0,0,0,1584.90351420877,Guadalajara,25,23
33071,3.48194782394601,6.20429740235342,0.9,0.1,0,0,0,0,1157.06470419309,Guadalajara,25,2
33067,0.490522883449756,12.7816244066182,0,0.86,0,0,0.14,0,1588.50776801258,Guadalajara,25,3
33072,8.79605940106624,6.11339543688961,0.2,0.58,0.16,0.03,0,0.03,1146.89290122425,Guadalajara,25,0
31039,0,6.29639131493039,0.62,0.03,0,0.35,0,0,869,Guadalajara,25,0
31038,2.0563098142786,11.6059713066592,0.17,0.61,0,0.22,0,0,1462.85480731261,Guadalajara,25,17
31045,5.27500220843174,2.09905673829803,0.15,0.78,0,0.04,0,0.03,886,Guadalajara,25,0
31044,6.01181532896195,3.34704057127839,0.71,0.29,0,0,0,0,2329.88307209787,Guadalajara,25,1
32782,11.9281454892281,5.27576637918007,0.95,0.05,0,0,0,0,1198.24010751392,Guadalajara,25,0
32777,1.66491327994937,11.1863100619379,0.15,0.55,0,0,0.17,0.13,1548,Guadalajara,25,17
30749,2.68769165064024,7.91101227712338,0.03,0.66,0.03,0.28,0,0,1116.54826960011,Guadalajara,25,16
30748,0.0884143112221755,7.45078837843612,0.31,0.58,0,0.11,0,0,1198.17613159759,Guadalajara,25,0
30751,0.015879779654735,6.76331424229854,0.66,0,0,0.34,0,0,1995.82246199989,Guadalajara,25,3
30756,4.44985530351039,1.24942235184318,0.42,0.27,0,0.31,0,0,1556.60781021429,Guadalajara,25,0
30755,4.09954861546493,1.44838794233328,0.28,0.72,0,0,0,0,1511.13771880039,Guadalajara,25,0
31623,3.21613549830246,2.67257825443442,0.06,0.94,0,0,0,0,1033,Guadalajara,25,0
31622,11.4091312299826,2.69707726671766,0.72,0.28,0,0,0,0,1845.40800613411,Guadalajara,25,0
31617,0.767173117305556,9.92978182349277,0.1,0.9,0,0,0,0,1151,Guadalajara,25,14
29599,9.08009789702163,1.20200010979017,0.48,0.52,0,0,0,0,3643.76122056354,Guadalajara,25,0
31616,2.38444585363193,9.92109475139937,0.04,0.92,0,0,0,0.04,909.158720168539,Guadalajara,25,22
29598,0,0.491619240492582,0.53,0.47,0,0,0,0,1752.11211975414,Guadalajara,25,0
29595,1.42777806411592,5.65554335458112,0.06,0.94,0,0,0,0,1577.06817408452,Guadalajara,25,24
33649,3.62450963792956,7.64907332026451,0.15,0.75,0,0.1,0,0,1017.62005097502,Guadalajara,25,20
33650,3.28141090885658,6.77853991173119,0.09,0.91,0,0,0,0,999.620637898817,Guadalajara,25,4
33359,0.265642031654202,4.99300139590546,0,0.85,0,0.15,0,0,1033,Guadalajara,25,4
33358,2.00342466698315,7.54527612660045,0,0.97,0,0.03,0,0,1661.78744303681,Guadalajara,25,30
33361,1.86990948807778,5.66159211455035,0.06,0.77,0,0.17,0,0,915,Guadalajara,25,2
33360,11.0676385671695,7.32040828511396,0.31,0.62,0,0.07,0,0,1020.69363519145,Guadalajara,25,4
31327,0.723775007869067,4.08070747802403,0,1,0,0,0,0,1449.46803905318,Guadalajara,25,18
31333,5.44498377943914,3.01995685874247,0.82,0.18,0,0,0,0,2180.65269609694,Guadalajara,25,0
31334,3.50678752806811,1.53174623390723,0.1,0.86,0,0,0,0.04,2066.0774417909,Guadalajara,25,0
34229,0.39847053334994,17.3839948041132,0.01,0.29,0,0,0.53,0.17,976.946705509146,Guadalajara,25,2
31328,0.755230594300906,11.0024208585452,0,1,0,0,0,0,1414.11977577848,Guadalajara,25,11
34228,9.76466727451964,6.71468578095426,0.08,0.45,0,0.28,0.18,0.01,884.962306841531,Guadalajara,25,3
32201,7.09686495334364,8.57344646665144,0.82,0.1,0,0,0,0.08,1432,Guadalajara,25,1
32202,0.0439665494774743,9.89011520882175,0,0.47,0,0.08,0,0.45,1389.97070173323,Guadalajara,25,0
32196,1.31736744086371,5.88495792399558,0,1,0,0,0,0,2009.30183796067,Guadalajara,25,17
30173,2.09406137458982,7.24705159086203,0,0.3,0,0.7,0,0,1595.02494384251,Guadalajara,25,24
32195,0.688245110257578,10.8809820579935,0,1,0,0,0,0,2053,Guadalajara,25,14
30177,3.82414833886548,1.52944329558663,0.82,0.18,0,0,0,0,1745.54128020199,Guadalajara,25,0
30178,1.46019005156572,1.59178831057135,0.06,0.73,0,0,0.15,0.06,1855.01952549943,Guadalajara,25,0
33939,9.40176084105848,6.98754660216954,0.18,0.77,0,0.03,0.02,0,962,Guadalajara,25,11
33938,0.329649294499292,7.70192516822504,0.01,0.9,0,0.06,0.03,0,892.134728551459,Guadalajara,25,0
31912,3.71772496826225,3.1393409749493,0.17,0.5,0,0.03,0,0.3,1746.75152332313,Guadalajara,25,0
31911,2.97267398038778,4.26442128724312,0.58,0.36,0,0,0,0.06,1829.95742600837,Guadalajara,25,0
29885,0.236324472639387,9.33009405194435,0.06,0.94,0,0,0,0,1552,Guadalajara,25,6
29884,2.2084476892033,8.30778926038417,0,1,0,0,0,0,1487.50894467057,Guadalajara,25,45
31905,1.67052120944649,12.2008427154907,0,0.83,0,0.17,0,0,1134.87774944497,Guadalajara,25,20
31906,0.412930080914443,12.046970049507,0.51,0.25,0,0.24,0,0,1147.47088639109,Guadalajara,25,2
29889,0.374918074905918,0.988078655882014,0.28,0.65,0,0,0.07,0,3180,Guadalajara,25,0
29888,9.65118737486208,2.9483217671896,0.75,0.25,0,0,0,0,1790.75467285036,Guadalajara,25,1
38649,0.0434830468473654,6.21726543456316,0.16,0.84,0,0,0,0,710,Cuenca,35,0
38650,0.258139127843096,5.30994842662231,0,1,0,0,0,0,727.519958941121,Cuenca,35,0
39827,3.06030759397008,9.16398514740845,0.01,0.82,0,0,0.17,0,1796,Cuenca,35,0
39826,2.08148240017717,8.82296673023699,0,0.61,0,0.29,0.1,0,1158.2503175999,Cuenca,35,1
39536,6.76128905748872,3.21075001644149,0,0.94,0,0.02,0.04,0,1230.84299622673,Cuenca,35,1
38360,0.095611628357417,3.20943040731391,0,1,0,0,0,0,1075.7230796468,Cuenca,35,0
38359,4.29401962565069,7.44843543337766,0.04,0.96,0,0,0,0,1081.322896926,Cuenca,35,0
38069,1.17704935333031,9.00719566573673,0,0.97,0,0.03,0,0,1184,Cuenca,35,0
38068,0.986978871812814,6.032654077878,0,0.99,0,0,0,0.01,962.758551692359,Cuenca,35,0
40117,4.36615327178172,8.97439359847974,0.2,0.8,0,0,0,0,1713.03525960851,Cuenca,35,0
67434,4.28388008310622,13.2707363764511,0,0,0,0.34,0.26,0.4,1386.51113567652,Cuenca,37,0
65405,9.47823220109524,7.63667668125288,0,0,0.25,0.75,0,0,493,Cuenca,37,16
59020,3.23066953869076,3.60070990392947,0,0.77,0,0.22,0,0.01,615.953614189523,Cuenca,37,33
59019,1.16381460218355,1.91947353411163,0,0.69,0,0,0.22,0.09,505,Cuenca,37,7
56990,7.29056883791372,5.84547382134147,0,0.95,0.05,0,0,0,1732.05369586306,Cuenca,37,61
54963,4.06118811729232,6.88699665702801,0,0.58,0,0.42,0,0,637,Cuenca,37,25
52932,2.46952048078382,4.49138863383225,0,0.03,0.01,0.45,0.21,0.3,628.084124716712,Cuenca,37,10
52931,3.85377611350511,4.09308625661573,0,0.34,0.12,0,0,0.54,664.99971422178,Cuenca,37,17
50899,5.18422981735005,5.58798876114246,0,1,0,0,0,0,1376,Cuenca,37,63
50898,0.59323274281257,9.45755203974323,0,1,0,0,0,0,1819.38146084613,Cuenca,37,12
67144,4.05895157729579,9.64326655877273,0,0,0.02,0.59,0.39,0,1403.58190353629,Cuenca,37,0
65115,4.035457121027,7.32504173240953,0,0,0.85,0.15,0,0,738.199603859537,Cuenca,37,24
63084,4.74667154424023,5.04501261545869,0,0.58,0.31,0,0.11,0,1579.47811361736,Cuenca,37,31
61052,3.45718648941089,8.83488696117924,0,0.57,0.2,0.23,0,0,1368.56626155864,Cuenca,37,58
61051,0.683956953581824,12.4514297674008,0,0.7,0.3,0,0,0,1406.33296775922,Cuenca,37,5
65985,4.75219836359226,12.2855932376526,0,0.02,0.1,0.24,0.02,0.62,440,Cuenca,37,2
63955,16.2604407274611,5.90419000194325,0,0.02,0.21,0.77,0,0,677.513992116203,Cuenca,37,26
63954,0.41465348527831,4.63658488787193,0.18,0.11,0.2,0.49,0.02,0,1017.89411098174,Cuenca,37,4
61923,2.26823232321524,5.59759242631541,0.16,0.26,0,0.22,0,0.36,1790,Cuenca,37,10
53513,0.475926210926695,15.8025389583092,0,0.02,0,0.41,0.08,0.49,994.141040402779,Cuenca,37,0
53514,0.69847337523135,5.47473002669519,0,0.48,0.11,0.41,0,0,1119.10760355659,Cuenca,37,0
59890,4.10134679593645,5.62422003724254,0,0.37,0,0.63,0,0,1336.02537494269,Cuenca,37,99
51481,4.34964764260428,4.88839511366354,0,0.46,0,0,0,0.54,1035,Cuenca,37,53
51480,0,1.56400680541992,0,0.83,0,0,0,0.17,2178.83480703006,Cuenca,37,0
67724,4.31953470752331,14.6916804188238,0,0,0,0.17,0.73,0.1,1324.77472053036,Cuenca,37,0
67723,0.68635534982219,16.8753447929254,0,0,0,0.04,0.74,0,1379,Cuenca,37,0
65695,5.77052149960337,8.6355107186192,0,0,0,0.66,0.16,0.18,481.51942597605,Cuenca,37,12
63665,4.96889617208081,7.65715696136343,0,0.31,0.13,0.21,0.07,0.28,736,Cuenca,37,19
61633,0.0105908259689667,18.0891342596574,0,0.29,0,0.21,0,0.5,628.24028781491,Cuenca,37,11
61632,1.4765859125884,6.48131347461584,0.03,0.42,0.31,0.24,0,0,1015.83296532483,Cuenca,37,13
59600,3.69801350954275,5.80322794913956,0,0.43,0,0.57,0,0,1490.09885350854,Cuenca,37,101
57570,4.1307544694898,3.44922590431688,0,0.74,0.26,0,0,0,1233.41777738504,Cuenca,37,42
55543,4.28708678138011,6.33816944672722,0,1,0,0,0,0,1506,Cuenca,37,73
55542,0.209888562696824,6.80497785525385,0,1,0,0,0,0,2117.7770686547,Cuenca,37,4
62213,3.85947680079488,5.10586594560602,0.07,0.5,0.4,0.03,0,0,1725.66532011054,Cuenca,37,36
60181,2.30717259554767,6.30707592904112,0,0.69,0.31,0,0,0,1516,Cuenca,37,44
60180,2.34241999599545,5.84459910100967,0,0.36,0.23,0.33,0,0.08,778.822203456746,Cuenca,37,37
58149,2.56048230321816,5.04639201777299,0,0.51,0,0,0,0.49,529.324077245154,Cuenca,37,8
56121,1.49895606740592,7.98614612489503,0,1,0,0,0,0,1870,Cuenca,37,20
56122,3.65112957956919,5.27074803665618,0,1,0,0,0,0,1840.4888878906,Cuenca,37,51
54093,3.42085536004515,6.98120253414841,0.34,0,0.16,0,0.33,0.17,1944.06930046202,Cuenca,37,4
52061,4.07720735013567,13.8412805808315,0.01,0.08,0,0.8,0.1,0.01,533,Cuenca,37,22
52060,1.58070169974242,14.2815965306461,0,0.35,0,0.65,0,0,1453.8004554634,Cuenca,37,16
